2022-11-04 19:44:52+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 19:25:25+00:00,b'RT @lxstchaos: Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 19:25:25+00:00,b'RT @lxstchaos: Wirst du die #WM2022 aus #Katar boykottieren? #Qatar'
2022-11-04 19:19:02+00:00,"b'@qatar hat die #WM2022 erhalten, weil die WM Kommission der @FIFAWorldCup sich offiziell bestechen l\xc3\xa4sst. Zwei Mitg\xe2\x80\xa6 https://t.co/hZSIFUgNLR'"
2022-11-04 19:19:02+00:00,"b'@qatar hat die #WM2022 erhalten, weil die WM Kommission der @FIFAWorldCup sich offiziell bestechen l\xc3\xa4sst. Zwei Mitg\xe2\x80\xa6 https://t.co/hZSIFUgNLR'"
2022-11-04 19:02:25+00:00,b'No more comment...\nWas sagt der #dfb...wieder Schweigen?\n#FIFA #soccer #football #WM2022\n#infantil #weihnachtsWM\xe2\x80\xa6 https://t.co/jdERIxZbHJ'
2022-11-04 19:02:25+00:00,b'No more comment...\nWas sagt der #dfb...wieder Schweigen?\n#FIFA #soccer #football #WM2022\n#infantil #weihnachtsWM\xe2\x80\xa6 https://t.co/jdERIxZbHJ'
2022-11-04 19:00:51+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 19:00:51+00:00,"b'RT @fifaworldcup_de: G.O.A.T. \xf0\x9f\x91\x91 \nZum ""Noch 16 Tage Countdown"" gibt\'s die 16 Buden vom WM-Rekordtorsch\xc3\xbctzen. \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\n\n#Klose @DFB_Team #WM2022 #F\xe2\x80\xa6'"
2022-11-04 18:51:37+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 18:51:37+00:00,"b'RT @NurderK: Am 23.11.20 sagt @c_drosten: \xe2\x80\x9eDas Mers-Virus hat das Potenzial, der \xe2\x80\x9en\xc3\xa4chste Pandemiekandidat\xe2\x80\x9c zu werden\xe2\x80\x9c\n\nGestern warnt die R\xe2\x80\xa6'"
2022-11-04 18:45:05+00:00,b'Die @fifacom_de hat eine verfickte #WM2022. Ich werde vielleicht Deutschland gucken. Den Rest k\xc3\xb6nnt Ihr Euch in den\xe2\x80\xa6 https://t.co/BREl2i351X'
2022-11-04 18:45:05+00:00,b'Die @fifacom_de hat eine verfickte #WM2022. Ich werde vielleicht Deutschland gucken. Den Rest k\xc3\xb6nnt Ihr Euch in den\xe2\x80\xa6 https://t.co/BREl2i351X'
2022-11-04 18:32:33+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 18:32:33+00:00,"b'RT @zeitonline: Ex-CIA-Agenten, billige Arbeiter, @DaviBeckham24x7, @Siemens, die @DB_Bahn: #Katar hat f\xc3\xbcr diese #WM2022 so ziemlich alles\xe2\x80\xa6'"
2022-11-04 18:28:25+00:00,b'RT @brite_nr4: KEINE deutsche Teilnahme bei der WM in Katar!!\n\nAnnalena Bearbock sagt WM ab! \n\n#WM2022\n#WMBoykott\n#Fussball\n#annalenabaerbo\xe2\x80\xa6'
2022-11-04 18:28:25+00:00,b'RT @brite_nr4: KEINE deutsche Teilnahme bei der WM in Katar!!\n\nAnnalena Bearbock sagt WM ab! \n\n#WM2022\n#WMBoykott\n#Fussball\n#annalenabaerbo\xe2\x80\xa6'
2022-11-04 18:25:23+00:00,b'Man merkt keiner hat Lust auf #wm2022 Das Werner das Turnier verpasst ist nicht mal einen #Brennpunkt wert.'
2022-11-04 18:25:23+00:00,b'Man merkt keiner hat Lust auf #wm2022 Das Werner das Turnier verpasst ist nicht mal einen #Brennpunkt wert.'
2022-11-04 18:21:45+00:00,"b'Wenn eine Fu\xc3\x9fballmannschaft von einem Spieler so abh\xc3\xa4ngig ist wie die #Fussballexperten meinen, dann ist es keine M\xe2\x80\xa6 https://t.co/VMlDW7LtjB'"
